Unnamed: 0,id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,C_metric,category
1027,train::534,['752'],$1280,0.0,"['$851.20', '$1864', '$980', '$1509.60', '1968', '$421.60', '2496', '2028.8', '2300(if all the prices are whole numbers) or', '$2347.20']",2.16,"The treasurer of a football team must buy equipment for the sixteen players of his team. Each piece of equipment consists of a $25 jersey, a $15.20 pair of shorts and a pair of socks at $6.80. How much does all the equipment of all the players on the team cost?",-1.4478188753128052,False,0.0,incorrect_low
1028,validation::323,['18300'],6760,0.0,"['6605 ($200*3.55-$', 'Income = Milk_sold * Per_gallon_', '20000 (in June)', '10680', '66120', '62200', '$6280', '8600.00', '$8620', '$6860']",1.42,Mr. Jesiah is a dairy cow farmer with cows producing 200 gallons of milk every day. The expenses for maintenance of the dairy farm and purchase of feeds is $3000 per month. Calculate his total income in June if he sells 1 gallon of milk at $3.55.,-0.7765257954597473,False,0.0,incorrect_low
1029,validation::22,['12'],9,0.0,"['12', '18', '9', '10', '10', '9.5', '7', '11', '9', '9']",1.61,"At the Taylor family reunion, there were 45 kids and 123 adults. When they sat down to eat, there were 14 tables. How many people sat at each table?",-0.1153285503387451,False,0.12727272727272726,incorrect_low
1030,validation::136,['260'],110,0.0,"['130', '160', '160 (Alden has 80 and Viha', '150', '150', '130', '160', '210', '110', '200']",1.89,"Alden had 50 nephews ten years ago. This is half the number of nephews Alden has now. If Vihaan has 60 more nephews than Alden now, how many nephews do the two have altogether?",-1.824198722839356,False,0.07272727272727272,incorrect_low
1031,train::1135,['12'],12,1.0,"['12', '12', '12', '12', '12', '12', '12', '12', '12', '12']",-0.0,There were 46 passengers on the bus. 19 passengers got off at the first stop. 15 passengers got off at the second stop..How many passengers were left on the bus?,-0.0180282052606344,True,1.0,correct_high
1032,validation::210,['108'],120,0.0,"['100', '50 hours *12(1-2) + 5', '120', '60', '90 kilometers', '120', '200', '162', '270', '90']",2.03,"The bus driver drives an average of 2 hours each day, 5 days a week. From Monday to Wednesday he drove at an average speed of 12 kilometers per hour, and from Thursday to Friday at an average speed of 9 kilometers per hour. How many kilometers did the driver travel during these 5 days?",-0.6389849781990051,False,0.05454545454545454,incorrect_low
1033,validation::221,['72'],18,0.0,"['27', '15', '96', '15', '81', '66', '49.50', '45 dollars', '30', '63']",1.89,"Cole wants to fence his backyard on three sides. His backyard is 9 feet along the sides and 18 feet along the back. The neighbor behind him agreed to pay for half of their shared side of his fence, and the neighbor on his left agreed to pay for a third of their shared side. Fencing costs $3 per foot. How much does Cole have to pay for the fence?",-0.6365084052085876,False,0.01818181818181818,incorrect_low
1034,train::8,['9'],10,0.0,"['10', '10', '10', '9', '10', '9', '9', '9', '9', '10']",0.69,"The cafeteria had 50 apples. For lunch they handed out 5 to students and decided to use the rest to make pies. If each pie takes 5 apples, how many pies could they make?",-0.0033718657214194,False,0.45454545454545453,incorrect_low
1035,validation::144,['95'],199,0.0,"['194', '150 years.', '95', '125', '180', '194', '135 years', '145', '191', '400']",2.16,"If the first skyscraper was built 100 years ago, how many years in the future will it be 5 years before its 200th anniversary of being built?",-0.7090038061141968,False,0.01818181818181818,incorrect_low
1036,train::1151,['5'],18,0.0,"['5', '17', '23', '23', '17', '21', '22', '18', '18', '22.5 (Since it is not possible to have .5']",1.47,"A company invited 45 people to a luncheon, but 35 of them didn't show up. If the tables they had held 2 people each, how many tables do they need?",-0.4761687517166137,False,0.09090909090909091,incorrect_low
1037,train::597,['11'],3600,0.0,"['3500', '2070', '3600', '3600', '4500', '6900', '3400', '36700', '3600', '2390']",1.5,"The population of Port Perry is seven times as many as the population of Wellington. The population of Port Perry is 800 more than the population of Lazy Harbor. If Wellington has a population of 900, how many people live in Port Perry and Lazy Harbor combined?",-0.1854443699121475,False,0.10909090909090909,incorrect_low
1038,train::1331,['13'],12,0.0,"['12', '12', '12', '12', '12', '12', '12', '12', '12 days', '12']",-0.0,"If Simon needs to make 519 gift bags at a rate of 42 bags per day,.how many days does he need to finish making all the gift boxes?",-0.0045842789113521,False,0.8181818181818182,incorrect_high
1039,validation::602,['2'],26,0.0,"['16', '24', '26', '32', '26', '28', '30', '26', '34', '18']",1.97,Mara has 12 bags with 2 marbles in each bag. Markus has 2 bags with 13 marbles in each bag. How many more marbles does Markus have?,-0.1161342561244964,False,0.10909090909090909,incorrect_low
1040,train::1715,['1040'],1000 sq ft,0.0,"['1000 sq ft', '800 sq ft', '1350', '1000 sq ft', '950', '1350 sq ft', '1500 sq ft', '800', '800 sq ft', '1125 sq ft']",1.31,"A house’s living room, dining room and kitchen take up 1,000 sq ft. The house also has a guest bedroom and a master bedroom suite. If the guest bedroom is a quarter of the size of the master bedroom suite, and the house is 2,300 sq ft total, how large is the master bedroom suite?",-0.2054551094770431,False,0.07272727272727272,incorrect_low
1041,train::1609,['13'],11,0.0,"['8', '11', '13', '9', '11', '7', '11', '12', '12', '7']",1.7,"Samuel has $5, $10, and $20 bills which amount to $150 in his wallet. His $10-bills amount to $50, and he has 4 $20-bills. How many bills does Samuel have in his wallet?",-0.4026579260826111,False,0.14545454545454545,incorrect_low
1042,validation::594,['47'],57,0.0,"['55', '67', '52', '33', '55', '45', '65', '45', '65', '57']",1.89,"Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more,.how many bottles would she have?",-0.480154275894165,False,0.07272727272727272,incorrect_low
1043,train::1686,['2'],1 week,0.0,"['1 week', '2 weeks', '1 week', '2 weeks', '3 weeks', '3 weeks', '1 week', '1 week', '3 weeks', '1 week']",1.03,"Paul made 3 dollars mowing lawns and 3 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him?",-0.09453134983778,False,0.34545454545454546,incorrect_low
1044,validation::411,['6'],6,1.0,"['6', '6', '6', '6', '6', '6', '6', '6', '6', '6']",-0.0,"They decided to hold the party in their backyard. They have 2 sets of tables, each having the same number of chairs. If there are a total of 12 chairs in the backyard.How many chairs are there for each table?",-0.0344708450138568,True,1.0,correct_high
1045,validation::573,['5'],5,1.0,"['5', '5', '15 14 and 1(extra egg that', '5', '25', '15(4+3)=5', '19', '12', '26', '131610']",1.75,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs..How many eggs will each group have?,-0.4987322688102722,True,0.10909090909090909,correct_low
1046,train::255,['1008'],1008,1.0,"['840', '1508', '168', '840', '936', '564', '636', '1008', '194', '1680']",1.83,"A construction company is building 2 apartment buildings with 12 floors each. The apartments are almost ready to sell but all of them need doors to be completed. Each floor has 6 apartments, and each apartment needs 7 doors in total. How many doors does the company need to buy?",-0.82912677526474,True,0.03636363636363636,correct_low
1047,train::346,['5844'],6480,0.0,"['11720', '6772', '4048 square inches', '4420 (inches)', '11648', '5008', '6522', '6354', '6016 (including 2 inches for the seam allowances', '8204']",2.03,Sally needs to make a tablecloth that measures 102 inches by 54 inches. She also needs to make 8 napkins that are 6 by 7 inches. How many square inches of material will Sally need to make the tablecloth and the 8 napkins?,-0.5278231501579285,False,0.0,incorrect_low
1048,train::653,['730'],22:40,0.0,"['21:40', '2240 (22:40)', '23:20', 'He should leave at 22:50', '22:40 hours.', '2200', '2020 hours.', '22:50 (6:50 pm)', '6:20 AM', '2220 hours']",1.64,Pete has to take a 10-minute walk down to the train station and then board a 1hr 20-minute train to LA. When should he leave if he cannot get to LA later than 0900 hours? (24-hr time),-0.2944514751434326,False,0.0,incorrect_low
1049,train::19,['10'],10,1.0,"['10', 'He has 10 apples.', '10', '10', '10', '10', '10', '10', '10', '10']",-0.0,Together Adam and Jackie have 6 apples. He has 4 apples more than adam and jackie together do..How many apples does he have?,-0.9395229816436768,True,0.8181818181818182,correct_high
1050,validation::118,['360'],40,0.0,"['180', '48', '40', '40', '180', '40', '40', '40', '180', '40']",0.9,Sarah is in charge of making 2 copies of a contract for 9 people that will be in a meeting.  The contract is 20 pages long.  How many pages will Sarah copy?,-0.0737349167466163,False,0.43636363636363634,incorrect_low
1051,validation::505,['190'],$160,0.0,"['140', '360', '$260', '340', '$250', '140', '$140', '$256', '140', '$240']",1.28,"Tom has a quarter as much money as Nataly. Nataly has three times as much money as Raquel. How much money do Tom, Raquel, and Nataly have combined if Raquel has $40?",-1.2353887557983398,False,0.05454545454545454,incorrect_low
1052,train::391,['8'],8,1.0,"['8', '8', '8', '10', '8', '8', '8', '8', '8', '10']",0.5,"Adam had 5 dollars. At the store he spent $2 on a new game. If he got another 5 dollars for his allowance, how much money does he have now?",-0.0311509761959314,True,0.6727272727272727,correct_high
1053,validation::570,['72'],108,0.0,"['96', '72', '84', '84', '84', '132', '84', '78', '72', '84']",1.36,"Paul was collecting cans for recycling. On Saturday he filled 6 bags up and on Sunday he filled 3 more bags. If each bag had 8 cans in it, how many cans did he pick up total?",-1.0588324069976809,False,0.2,incorrect_low
1054,train::116,['83'],54,0.0,"['48', '58', '40', '64', '72', '54', '60 decorations', '48', '84', '52']",0.69,"Danai is decorating her house for Halloween. She puts 12 plastic skulls all around the house. She has 4 broomsticks, 1 for each side of the front and back doors to the house. She puts up 12 spiderwebs around various areas of the house. Danai puts twice as many pumpkins around the house as she put spiderwebs. She also places a large cauldron on the dining room table. If Danai has the budget left to buy 20 more decorations and has 10 left to put up, how many decorations will she put up in all?",-0.6398869156837463,False,0.03636363636363636,incorrect_low
1055,train::1238,['312'],$312,1.0,"['$312', '312', '312', '$312', '$312', '312', '312', '$312', '312', '312']",-0.0,"Travis goes through 2 boxes of cereal a week.  If each box costs $3.00 and he eats 2 boxes every week for an entire year, 52 weeks, how much does he spend on cereal?",-0.0092513458803296,True,0.45454545454545453,correct_low
1056,train::996,['10000'],$2000,0.0,"['500 x $20 = $1000', '$200', '$400', '$5000', '4000', '$10000', '$6000', '4000 (Total amount collected if the stadium was full is', '$10000', '$400']",2.03,Two teams are playing in a stadium with a capacity of 2000 people. The total number of people in the stadium is 3/4 of the total capacity and each person paid $20 in entry fees. What is the difference between the total amount of fees collected when the stadium was 3/4 full and if the stadium would have been full?,-0.5831420421600342,False,0.03636363636363636,incorrect_low
1057,train::1848,['1600'],800 miles,0.0,"['800 miles', '800 miles', '800 miles', '800', '800 miles', '800 miles', '800 miles.', '800 miles', '800 miles', '800 miles']",-0.0,"Every day, while going to school, Shane drives a total of 10 miles. Calculate the total distance he drives in an 80 day semester from home to school and back.",-0.0093126436695456,False,0.6545454545454545,incorrect_high
1058,train::280,['300'],10,0.0,"['60', '8', '40', '30', '40', '60', '60 cents', '40', '30', '25']",1.5,Winston has 14 quarters. He then spends half a dollar on candy. How many cents does he have left?,-1.3241970539093018,False,0.09090909090909091,incorrect_low
1059,validation::202,['34'],36,0.0,"['32', '27', '16', '28', '36', '38', '40', '40', '16', '36']",1.56,"Central Park had 8 more than half of the number of trash cans as in Veteran's Park.  Then one night, someone took half of the trash cans from Central Park and put them in Veteran's Park.  If originally there were 24 trash cans in Veteran's Park, how many trash cans are now in Veteran's Park?",-0.5838161110877991,False,0.09090909090909091,incorrect_low
1060,train::1159,['40'],40,1.0,"['46', '49', '44', '78.17 or 78 (rounded off)', '42', '39', '40', '44', '48', '40']",1.89,"Clayton plays basketball on a team. He has played three games so far. In the first game, he scored 10 points. In the second game, he scored 14 points. In the third game, he scored 6 points. In the fourth game, he scored the average of his points from the first three games.  How many total points did Clayton score during the first four games?",-0.7870526909828186,True,0.07272727272727272,correct_low
