id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,DSE_threshold,DSE_b_entropy,category_dse
train::44972,['Baikal'],Lake Baikal,1.0,"['Lake Baikal', 'Lake Baikal', 'Lake Baikal', 'Lake Baikal', 'Lake Baikal', 'Lake Baikal', 'Lake Baikal', 'Lake Baikal', 'Lake Baikal', 'Lake Baikal']",-0.0,what is the world largest freshwater lake by volume?,-0.0007332258974201,True,0.32561809404461245,0,correct_high
train::44974,['the Ghost of Christmas Past'],Jacob Marley,0.0,"['Jacob Marley', 'Jacob Marley', 'Jacob Marley', 'Jacob Marley', 'Jacob Marley', 'Jacob Marley', 'Jacob Marley', 'Jacob Marley', 'Jacob Marley', 'Jacob Marley']",-0.0,what is the first ghost that visited scrooge?,-0.0011957883834838,False,0.32561809404461245,0,incorrect_high
train::44976,"['June 6, 2000']","June 6, 2000",1.0,"['June 6, 2000', 'June 6, 2000', 'June 6, 2000', 'June 6, 2000', 'June 6, 2000', 'June 6, 2000', '2000', 'June 6, 2000', 'June 6, 2000', 'June 6, 2000']",0.3250829733914482,when did the wwii museum open in new orleans?,-0.0125742014497518,True,0.32561809404461245,0,correct_high
train::4498,"['Graasten Palace', 'Fredensborg Palace', 'Marselisborg Palace', 'Amalienborg']",Amalienborg Palace,1.0,"['Amalienborg Palace', 'Amalienborg Palace', 'Amalienborg Palace', 'Amalienborg Palace', 'Amalienborg Palace', 'Amalienborg Palace', 'Amalienborg Palace', 'Amalienborg Palace', 'Amalienborg Palace', 'Amalienborg Palace']",-0.0,where does the royal family live in denmark?,-0.0001953649334609,True,0.32561809404461245,0,correct_high
train::44981,['John Towner Williams'],John Williams,1.0,"['John Williams', 'John Williams', 'John Williams', 'John Williams', 'John Williams', 'John Williams', 'John Williams', 'John Williams', 'John Williams', 'John Williams']",-0.0,who wrote the music for the original star wars?,-0.0009473841637372,True,0.32561809404461245,0,correct_high
train::44982,"['Marc Beeson', 'Allen Shamblin']",Floyd Tillman,0.0,"['Floyd Tillman', 'Floyd Tillman', 'Floyd Tillman', 'Floyd Tillman', 'Floyd Tillman', 'Gene Autry', 'Floyd Tillman', 'Floyd Tillman', 'Floyd Tillman', 'Floyd Tillman']",0.3250829733914482,who wrote send em on down the road?,-0.0046773073263466,False,0.32561809404461245,0,incorrect_high
train::44983,['15 August 2018'],"January 10, 2024",0.0,"['January 10, 2024', 'January 10, 2024', 'January 10, 2024', 'January 10, 2024', 'January 10, 2024', 'January 10, 2024', 'January 10, 2024', 'January 10, 2024', 'January 10, 2024', 'January 10, 2024']",-0.0,when does ex on the beach start season 9?,-0.0142558254301548,False,0.32561809404461245,0,incorrect_high
train::44984,['master mason'],Royal Craftsman,0.0,"['Royal craftsman/artisan.', 'Royal craftsman/artisan.', 'Royal craftsman.', 'Royal craftsman.', 'Royal craftsman.', 'Royal craftsman.', 'Royal craftsman/artisan.', 'Royal Craftsman', 'Royal Craftsman', 'Royal Craftsman.']",0.6108643020548935,what is the meaning of raj mistri in english?,-0.038132756948471,True,0.32561809404461245,1,correct_low
train::44990,"['1950 Chevrolet Fleetline', '2018 Dodge Challenger SRT Demon', '1972 Plymouth Road Runner GTX']",Dodge Charger,0.0,"['Dodge Charger', 'Dodge Charger.', 'Dodge Charger', 'Dodge Charger', 'Dodge Charger', 'Dodge Charger', 'Dodge Charger', 'Dodge Charger', 'Dodge Charger', 'Dodge Charger']",-0.0,what car did dominic toretto drive in the fate of the furious?,-0.0022530190180987,False,0.32561809404461245,0,incorrect_high
train::44991,['Riverdale High School'],Riverdale High School,1.0,"['Riverdale High School', 'Riverdale High School', 'Riverdale High School', 'Riverdale High School', 'Riverdale High School', 'Riverdale High School', 'Riverdale High School', 'Riverdale High School', 'Riverdale High School', 'Riverdale High School']",-0.0,what is the name of the highschool in riverdale?,-0.0006594866863451,True,0.32561809404461245,0,correct_high
train::44992,['Stanislav Petrov'],Stanislav Petrov,1.0,"['Stanislav Petrov', 'Stanislav Petrov', 'Stanislav Petrov', 'Stanislav Petrov', 'Stanislav Petrov', 'Stanislav Petrov', 'Stanislav Petrov', 'Stanislav Petrov', 'Stanislav Petrov', 'Stanislav Petrov']",-0.0,who was the man who saved the world?,-0.0022253054194152,True,0.32561809404461245,0,correct_high
train::44994,['Lindsay Sloane'],Kate Hudson,0.0,"['Kate Hudson', 'Kate Hudson', 'Kate Hudson', 'Kate Hudson', 'Kate Hudson', 'Kate Hudson', 'Kate Hudson', 'Kate Hudson', 'Kate Hudson', 'Kate Hudson']",-0.0,who plays marnie in she's out of my league?,-0.576149046421051,False,0.32561809404461245,0,incorrect_high
train::44995,"[""Nigeria's fertile soil""]",Fertile land.,0.0,"['Fertile land.', 'Fertile land.', 'Fertile land.', 'Fertile land.', 'Fertile land.', 'Fertile land.', 'Fertile land.', 'Fertile land.', 'Fertile land.', 'Fertile land.']",-0.0,black shield in nigerian coat of arm represent?,-0.070071280002594,True,0.32561809404461245,0,correct_high
train::44997,"['San Antonio Spurs', 'Utah Jazz', 'Indiana Pacers', 'Sacramento Kings']",Milwaukee Bucks,0.0,"['Milwaukee Bucks', 'Milwaukee Bucks', 'Milwaukee Bucks', 'Milwaukee Bucks', 'Milwaukee Bucks', 'Milwaukee Bucks', 'Milwaukee Bucks', 'Milwaukee Bucks', 'Milwaukee Bucks', 'Milwaukee Bucks']",-0.0,where did george hill play before the cavs?,-0.0182489939033985,False,0.32561809404461245,0,incorrect_high
train::44998,['1918'],"March 31, 1918",1.0,"['March 31, 1918', 'March 31, 1918', 'March 31, 1918', 'March 31, 1918', 'March 31, 1918', 'March 31, 1918', 'March 31, 1918', 'March 31, 1918', 'March 31, 1918', 'March 31, 1918']",-0.0,when did the us begin using daylight savings time?,-0.0263679083436727,True,0.32561809404461245,0,correct_high
train::44999,['Édith Piaf'],Édith Piaf,1.0,"['Édith Piaf', 'Édith Piaf', 'Édith Piaf', 'Édith Piaf', 'Édith Piaf', 'Édith Piaf', 'Édith Piaf', 'Édith Piaf', 'Édith Piaf', 'Édith Piaf']",-0.0,who sang the original la vie en rose?,-0.0002482821291778,True,0.32561809404461245,0,correct_high
train::4500,['517: Sky Sports Action'],Channel 516,0.0,"['507', 'Channel 513', 'Channel 516', 'Channel 514', 'Channel 512.', 'Channel 516', '507', '507', 'Channel 516', 'Channel 512.']",1.5047882836811908,what channel is sky sports action on virgin?,-5.131092548370361,False,0.32561809404461245,1,incorrect_low
train::45002,['Michael Keaton'],Michael Keaton,1.0,"['Michael Keaton', 'Michael Keaton', 'Michael Keaton', 'Michael Keaton', 'Michael Keaton', 'Michael Keaton', 'Michael Keaton', 'Michael Keaton', 'Michael Keaton', 'Michael Keaton']",-0.0,who plays the bad guy in spider-man homecoming?,-1.3134955167770386,True,0.32561809404461245,0,correct_high
train::45005,"['June 2, 2018']","April 1, 2024",0.0,"['January 2024', 'April 1, 2024', 'April 1, 2024', 'October 2024', 'April 1, 2024', 'April 1, 2024', 'January 2024', 'January 2024', 'January 2024', 'January 2024']",0.9433483923290392,when does fooly cooly season 2 come out?,-0.3486214876174927,False,0.32561809404461245,1,incorrect_low
train::45008,['1325'],1325 AD,1.0,"['1325 AD', '1325 AD', '1325 AD', '1325 AD', '1325', '1325 AD', '1325 AD', '1325 AD', '1325 AD', '1325 AD']",-0.0,when did the aztecs arrived at lake texcoco?,-0.0160851422697305,True,0.32561809404461245,0,correct_high
train::4501,"['Afghanistan', 'West Indies']","Argentina, Brazil, France, Morocco, Croatia, Japan, South Korea,",0.0,"['Argentina, Brazil, France, Morocco, Croatia, Japan, South Korea,', 'Argentina, Brazil, France, Morocco, Croatia, Japan, South Korea,', 'Argentina, Brazil, France, Morocco, Croatia, Japan, South Korea,', 'Argentina, Brazil, France, Japan, Croatia, Spain, Morocco, Netherlands', 'Argentina, Brazil, France, Morocco, Croatia, Japan, South Korea,', 'Argentina, Brazil, France, Morocco, Croatia, Japan, South Korea,', 'Argentina, Brazil, France, Morocco, Croatia, Japan, South Korea,', 'Argentina, Brazil, France, Morocco, Croatia, Japan, South Korea,', 'Argentina, Brazil, France, Japan, Croatia, Spain, Netherlands, England', 'Argentina, Brazil, France, Japan, Croatia, Spain, Netherlands, England']",0.8018185525433373,who has qualified for next round world cup?,-0.0550073273479938,False,0.32561809404461245,1,incorrect_low
train::45010,['Mehboob Khan'],Bhanu Athaiya,0.0,"['Bhanu Athaiya', 'Bhanu Athaiya', 'Bhanu Athaiya', 'Bhanu Athaiya', 'Bhanu Athaiya', 'Bhanu Athaiya', 'Bhanu Athaiya', 'Bhanu Athaiya', 'Bhanu Athaiya', 'Bhanu Athaiya']",-0.0,who was the first indian to be awarded oscar?,-0.0015290009323507,False,0.32561809404461245,0,incorrect_high
train::45012,['Charlie Hunnam'],Charlie Hunnam,1.0,"['Charlie Hunnam', 'Charlie Hunnam', 'Charlie Hunnam', 'Charlie Hunnam', 'Charlie Hunnam', 'Charlie Hunnam', 'Charlie Hunnam', 'Charlie Hunnam', 'Charlie Hunnam', 'Charlie Hunnam']",-0.0,who played arthur in legend of the sword?,-0.0789920836687088,True,0.32561809404461245,0,correct_high
train::45014,['Carnegie Steel Company'],J.P. Morgan,0.0,"['J.P. Morgan', 'J.P. Morgan', 'J.P. Morgan', 'J.P. Morgan', 'J.P. Morgan', 'J.P. Morgan', 'J.P. Morgan', 'J.P. Morgan', 'J.P. Morgan', 'J.P. Morgan']",-0.0,who sold the corporation that became united states steel corporation?,-0.0067733689211308,False,0.32561809404461245,0,incorrect_high
train::45016,"['August 16, 1999']","September 4, 1998",0.0,"['September 4, 1998', 'September 4, 1998', 'September 4, 1998', 'September 4, 1998', 'September 4, 1998', 'September 4, 1998', 'September 4, 1998', 'September 4, 1998', 'September 4, 1998', 'September 4, 1998']",-0.0,who wants to be a millionaire tv show first episode date?,-0.014238080009818,False,0.32561809404461245,0,incorrect_high
train::45018,['Archimedes'],Archimedes,1.0,"['Archimedes', 'Archimedes', 'Archimedes', 'Archimedes', 'Archimedes', 'Archimedes', 'Archimedes', 'Archimedes', 'Archimedes', 'Archimedes']",-0.0,who shouted eureka and jumped out of the bath?,-0.0059741740114986,True,0.32561809404461245,0,correct_high
train::4502,['2\xa0August\xa01986'],"August 2, 1986 (Japan)",1.0,"['August 2, 1986 (Japan)', 'August 2, 1986', 'August 2, 1986 (Japan)', 'August 2, 1986', 'August 2, 1986', 'August 2, 1986 (Japan)', 'August 2, 1986', 'August 2, 1986 (Japan)', 'August 12, 1986', 'August 12, 1986 (Japan)']",1.193549604098133,when did castle in the sky come out?,-0.0022097234614193,True,0.32561809404461245,1,correct_low
train::45020,['The 1960 Valdivia earthquake'],"Valdivia, Chile (1960)",1.0,"['Valdivia, Chile (1960)', 'Valdivia, Chile (1960)', 'Valdivia, Chile (1960)', 'Valdivia, Chile (1960)', 'Valdivia, Chile (1960)', 'Valdivia, Chile (1960)', 'Valdivia, Chile, 1960', 'Valdivia, Chile (1960)', 'Valdivia, Chile (1960)', 'Valdivia, Chile (1960)']",-0.0,what is the biggest recorded earthquake in history?,-0.0003076318535022,True,0.32561809404461245,0,correct_high
train::45021,['169'],69,0.0,"['69', '69', '69', '69', '69', '69', '69', '69', '69', '69']",-0.0,total number of goals in the world cup 2018?,-2.464158535003662,False,0.32561809404461245,0,incorrect_high
train::45022,['Danielle Brisebois'],Robbie Rist,0.0,"['Robbie Rist', 'Robbie Rist', 'Robbie Rist', 'Robbie Rist', 'Robbie Rist', 'Robbie Rist', 'Robbie Rist', 'Robbie Rist.', 'Robbie Rist', 'Robbie Rist']",-0.0,who plays stephanie in all in the family?,-0.0337378643453121,False,0.32561809404461245,0,incorrect_high
train::45028,['Scottish and Irish origin'],Scotland/England.,0.0,"['Scotland.', 'Scottish/English origins.', 'Scotland/England.', 'Scotland/England.', 'Scotland.', 'Scottish/English origins.', 'Scotland/England (Anglo-Saxon)', 'Scotland/Northern Ireland.', 'Scotland/England.', 'Scottish/English origins.']",1.0888999753452235,where does the last name rankin come from?,-0.0076863248832523,True,0.32561809404461245,1,correct_low
train::45031,['Frank Mundus'],Frank Mundus,1.0,"['Frank Mundus', 'Frank Mundus', 'Frank Mundus', 'Frank Mundus', 'Frank Mundus', 'Frank Mundus', 'Frank Mundus', 'Frank Mundus', 'Frank Mundus', 'Frank Mundus']",-0.0,who was the character quint in jaws based on?,-0.0019706131424754,True,0.32561809404461245,0,correct_high
train::45032,['Jaja Wachuku'],Nnamdi Azikiwe,0.0,"['Nnamdi Azikiwe', 'Nnamdi Azikiwe', 'Sir James Robertson', 'Sir James Robertson', 'Nnamdi Azikiwe', 'Nnamdi Azikiwe', 'Nnamdi Azikiwe', 'Nnamdi Azikiwe', 'Nnamdi Azikiwe', 'Nnamdi Azikiwe']",0.5004024235381879,who was the last colonial leader of nigeria before she gained her independence?,-3.048745632171631,False,0.32561809404461245,1,incorrect_low
train::45033,['diplomat'],Learner's permit.,0.0,"[""Learner's permit."", ""Learner's permit."", ""Learner's permit."", ""Learner's permit."", ""Learner's permit."", ""Learner's permit."", 'Learner’s permit.', 'Learner’s permit.', ""Learner's permit."", ""Learner's permit.""]",-0.0,what does red license plate mean in ontario?,-0.0006580571061931,False,0.32561809404461245,0,incorrect_high
train::45035,['Alexander Vincent'],Alex Vincent,1.0,"['Alex Vincent', 'Alex Vincent', 'Alex Vincent', 'Alex Vincent', 'Alex Vincent', 'Alex Vincent', 'Alex Vincent', 'Alex Vincent', 'Alex Vincent', 'Alex Vincent']",-0.0,who played andy on the cult of chucky?,-0.0381637401878833,True,0.32561809404461245,0,correct_high
train::4504,['1933'],1933,1.0,"['1933', '1933', '1933', '1933', '1933', '1933', '1933', '1933', '1933', '1933']",-0.0,when did the philadelphia eagles start playing football?,-0.2813246846199035,True,0.32561809404461245,0,correct_high
train::45041,"['Sparta, Illinois']","Sparta, Mississippi (and surrounding areas)",0.0,"['Sparta, Mississippi (and surrounding areas)', 'Sparta, Georgia.', 'Sparta, Mississippi (and surrounding areas)', 'Sparta, Mississippi (and surrounding areas)', 'Sparta, Illinois.', 'Sparta, Mississippi (and surrounding areas)', 'Sparta, Georgia.', 'Sparta, Illinois.', 'Sparta, Mississippi (and surrounding areas)', 'Sparta, Mississippi (and surrounding areas)']",0.9502705392332348,where was in the heat of the night filmed in 1967?,-0.0182246454060077,False,0.32561809404461245,1,incorrect_low
train::45043,['President Truman'],Harry S. Truman,0.0,"['Harry S. Truman', 'Harry S. Truman', 'Harry S. Truman', 'Harry S. Truman', 'Harry S. Truman', 'Harry S. Truman', 'Harry S. Truman', 'Harry S. Truman', 'Harry S. Truman', 'Harry S. Truman']",-0.0,who was the us president when hiroshima was bombed?,-0.0005061537376604,True,0.32561809404461245,0,correct_high
train::45044,"['May 29, 2017']",Monday nights at 9/8c.,0.0,"['Monday nights at 9/8c on The CW.', 'Monday nights at 9/8c on The CW.', 'Monday nights at 9/8c on The CW.', 'Monday nights at 9/8c.', 'Monday nights at 9/8c.', 'Monday nights at 9/8c on The CW.', 'Monday nights at 9/8c on The CW.', 'Monday nights at 9/8c.', 'Monday nights at 9/8c.', 'Monday nights at 9/8c.']",0.6931471805599453,when is whose line is it anyway on 2017?,-0.0431027933955192,False,0.32561809404461245,1,incorrect_low
train::45046,['Michael Ray'],Anne Murray,0.0,"['Kasim Sulton', 'Kasabian', 'Kasim Sulton', 'Kasim Sulton', 'Engelbert Humperdinck', 'Anne Murray', 'Anne Murray', 'Engelbert Humperdinck', 'Kascha', 'Kasabian']",1.5571130980576458,who sings i want to kiss you in the morning?,-3.6515955924987793,False,0.32561809404461245,1,incorrect_low
train::4505,['Basil Clarke'],Edward Bernays,0.0,"['Edward Bernays', 'Edward Bernays', 'Edward Bernays', 'Edward Bernays', 'Edward Bernays', 'Edward Bernays', 'Edward Bernays', 'Edward Bernays', 'Edward Bernays', 'Edward Bernays']",-0.0,who dropped out of harvard and became the person many refer to as the founder of public relations?,-0.0052694478072226,False,0.32561809404461245,0,incorrect_high
train::45050,['map projection'],Scale,0.0,"['Scale', 'Scale', 'Scale', 'Scale', 'Scale', 'Scale', 'Scale', 'Scale', 'Scale', 'Scale']",-0.0,what compares distance on a map with distance on earth?,-0.000320621591527,True,0.32561809404461245,0,correct_high
train::45053,"['Joe Moravsky', 'Najee Richardson', 'Sean Bryan']","Drew Drechsel, Isaac Caldiero, and Brian Arnold.",0.0,"['Isaac Caldiero, Najee Richardson, and Sean Bryan.', 'Isaac Caldiero, Najee Richardson, and Sean Bryan.', 'Drew Drechsel, Sean Bryan, and Isaac Caldiero.', 'Isaac Caldiero, Sean Bryan, and Drew Drechsel.', 'Isaac Caldiero, Sean Bryan, and Drew Drechsel.', 'Drew Drechsel, Sean Bryan, and Brian Arnold.', 'Drew Drechsel, Brian Arnold, and Isaac Caldiero.', 'Isaac Caldiero, Sean Bryan, and Drew Drechsel.', 'Isaac Caldiero, Sean Bryan, and Joe Moravsky.', 'Drew Drechsel, Isaac Caldiero, and Brian Arnold.']",1.4708084763221112,who made it to stage 3 in american ninja warrior season 9?,-5.006893157958984,False,0.32561809404461245,1,incorrect_low
train::45054,['persons with disabilities'],Individuals with significant mobility impairments.,0.0,"['Individuals with qualifying disabilities.', 'People with severe mobility impairments.', 'Individuals with significant mobility impairments.', 'People with a permanent or temporary disability.', 'People with severe mobility issues.', 'Individuals with qualifying disabilities.', 'Individuals with significant mobility impairments.', 'Individuals with significant mobility impairments.', 'Individuals with significant mobility impairments.', 'People with disabilities who meet specific criteria.']",0.8979457248567797,who is entitled to a disabled parking permit?,-0.0059925410896539,True,0.32561809404461245,1,correct_low
train::45055,['Margaret Emily Wheeler'],Maggie Wheeler,0.0,"['Maggie Wheeler', 'Maggie Wheeler', 'Maggie Wheeler', 'Maggie Wheeler', 'Maggie Wheeler', 'Maggie Wheeler', 'Maggie Wheeler', 'Maggie Wheeler', 'Maggie Wheeler', 'Maggie Wheeler']",-0.0,who is the actress that plays janice on friends?,-0.0017351347487419,True,0.32561809404461245,0,correct_high
